Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348160Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348167Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 457 for workflow object_snapshot in 32.721µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348170Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 464 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348175Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 458 for workflow object_snapshot in 37.6µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348180Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348183Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 463 for workflow object_snapshot in 37.249µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348184Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 466 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348188Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 477 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348189Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 478 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348193Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 458
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348193Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348199Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348205Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 464 for workflow object_snapshot in 32.941µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348209Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348209Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 466 for workflow object_snapshot in 22.692µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348211Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 467 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348216Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 465 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348221Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 478 for workflow object_snapshot in 30.627µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348222Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348223Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 460
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348226Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348223Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 473 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348228Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 475 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348236Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348239Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 465 for workflow object_snapshot in 20.779µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348238Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 476 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348246Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 475 for workflow object_snapshot in 15.94µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348246Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 460 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348246Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 467 for workflow object_snapshot in 32.641µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348248Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348250Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 461 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348254Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 462 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348255Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348255Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348255Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348255Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 474 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348260Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 477 for workflow object_snapshot in 68.889µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348263Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348267Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 470 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348269Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 461 for workflow object_snapshot in 18.084µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348273Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 460 for workflow object_snapshot in 24.235µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348272Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 473 for workflow object_snapshot in 43.321µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348274Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 481 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348274Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348276Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 476 for workflow object_snapshot in 31.799µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348281Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348280Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 471 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348281Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348283Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 469 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348285Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 462 for workflow object_snapshot in 29.926µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348285Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 482 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348289Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348289Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 472 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348293Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 481 for workflow object_snapshot in 17.523µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348294Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348295Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348296Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 484 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348300Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 474 for workflow object_snapshot in 40.035µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348301Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 487 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348302Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 470 for workflow object_snapshot in 33.041µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348303Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 471 for workflow object_snapshot in 20.078µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348303Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348309Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 482 for workflow object_snapshot in 21.75µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348311Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 486 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348311Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 469 for workflow object_snapshot in 25.477µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348312Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348311Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348313Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 479 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348320Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348320Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348321Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 485 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348324Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 472 for workflow object_snapshot in 30.266µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348324Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 480 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348327Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 483 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348329Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348331Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 479 for workflow object_snapshot in 16.26µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348332Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 488 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348332Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 487 for workflow object_snapshot in 27.381µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348335Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348337Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348337Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 486 for workflow object_snapshot in 23.333µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348339Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348340Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 485 for workflow object_snapshot in 17.223µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348340Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 489 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348342Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 484 for workflow object_snapshot in 44.703µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348347Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 483 for workflow object_snapshot in 18.315µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348349Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 488 for workflow object_snapshot in 15.559µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348349Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 462
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348350Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 490 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348351Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348356Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 491 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348357Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 492 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348359Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 480 for workflow object_snapshot in 30.697µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348360Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348364Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 489 for workflow object_snapshot in 21.37µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348372Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348373Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 493 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348374Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348377Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348377Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 490 for workflow object_snapshot in 24.716µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348380Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 469
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348385Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 491 for workflow object_snapshot in 26.74µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348388Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 493 for workflow object_snapshot in 13.715µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348390Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 492 for workflow object_snapshot in 30.176µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348399Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 472
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348410Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 495 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348415Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348415Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 479
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348417Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 494 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348423Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 495 for workflow object_snapshot in 11.912µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348426Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348434Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 480
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348438Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 496 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348441Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 494 for workflow object_snapshot in 22.031µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348443Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348451Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 496 for workflow object_snapshot in 11.892µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348464Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 497 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348465Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 498 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348467Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 489
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348469Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 499 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348472Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348475Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348475Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 500 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348476Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 502 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348478Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348482Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348484Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 498 for workflow object_snapshot in 16.911µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348485Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 497 for workflow object_snapshot in 18.745µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348485Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348488Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 490
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348491Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 499 for workflow object_snapshot in 20.067µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348494Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 501 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348500Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 503 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348500Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 500 for workflow object_snapshot in 22.722µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348504Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 502 for workflow object_snapshot in 26.109µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348508Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348509Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348512Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 491
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348511Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 504 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348520Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348521Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 503 for workflow object_snapshot in 19.757µs
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348524Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 505 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348528Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 509 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348529Z  INFO sui_data_ingestion_core::reader: cleaning processed files, watermark is 492
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348530Z  INFO sui_indexer::handlers::checkpoint_handler: Resolving Move struct layouts for struct tags of size 1.
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348530Z  INFO sui_data_ingestion_core::worker_pool: received checkpoint for processing 507 for workflow object_snapshot
Sep 12 13:41:35 sui-mainnet-node cargo[3520474]: 2024-09-12T11:41:35.348530Z  INFO sui_data_ingestion_core::worker_pool: finished checkpoint processing 501 for workflow object_snapshot in 32.911µs
